id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;__;__,0.35650167412305994,0.7787015623976761,-0.06034834367675972,0.029566797790515048
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter,0.26487260093564463,0.34420811215395375,0.1523803707295272,0.07414256998594468
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Oceanivirga,0.15989038848577675,0.3549944767415484,0.043360643004660304,0.14951799058965207
d__Bacteria;p__Firmicutes;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__Pelospora,-0.10401534447574892,0.12961498385908685,0.049698228286617394,0.3671723552749402
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;__,-0.10401534447574903,-0.04956096306371857,0.0955127648803253,0.33688679021029777
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39,-0.10401534447574896,-0.009014452252902233,0.15044337931373059,-0.05247712412290631
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter,-0.10401534447574903,-0.027246607932297634,-0.01961648976937698,0.2686852240537696
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sphaerochaeta,-0.10401534447574896,-0.07832917030889672,0.15314674037724446,0.200494148790378
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Eggerthia,0.056928446767661026,-0.18819039917570768,0.1930931733888227,-0.03637294916445069
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__;__,-0.10401534447574902,0.14853918382293976,0.18194783154337119,0.2639197150635535
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082,-0.1040153444757489,0.17816576543725696,0.23414220099231414,0.04391745805472547
